GridType,SeedSpacing,k,nTrain,Superpixels,Time,TrainingPrSuperpixels,TP,FP,TN,FN,TotalPixels,SuperpixelsProportion,TrainingPrPixels,FPR,FNR,Sensitivity,Specificity,FDR,FOR,Precision,NPV,Accuracy
hex,10,4,918,1020,2.280644416809082,0.9,12525,298,90413,131,103367,0.009867752764421913,0.008880977487979723,0.003285158360066585,0.010350821744627054,0.9896491782553729,0.9967148416399334,0.023239491538641504,0.0014468103905283618,0.9767605084613585,0.9985531896094716,0.9958497392784932
hex,10,5,918,1020,2.869960069656372,0.9,12525,298,90413,131,103367,0.009867752764421913,0.008880977487979723,0.003285158360066585,0.010350821744627054,0.9896491782553729,0.9967148416399334,0.023239491538641504,0.0014468103905283618,0.9767605084613585,0.9985531896094716,0.9958497392784932
hex,20,3,243,270,2.6586363315582275,0.9,12656,9709,81002,0,103367,0.0026120522023469774,0.0023508469821122797,0.10703222321438415,0.0,1.0,0.8929677767856159,0.4341158059467919,0.0,0.5658841940532081,1.0,0.906072537657086
hex,20,4,243,270,2.5361721515655518,0.9,12656,9709,81002,0,103367,0.0026120522023469774,0.0023508469821122797,0.10703222321438415,0.0,1.0,0.8929677767856159,0.4341158059467919,0.0,0.5658841940532081,1.0,0.906072537657086
hex,20,5,243,270,3.4860751628875732,0.9,12626,228,90483,30,103367,0.0026120522023469774,0.0023508469821122797,0.002513476866091213,0.002370417193426043,0.997629582806574,0.9974865231339088,0.01773766920802863,0.00033144410195220576,0.9822623307919713,0.9996685558980478,0.9975040390066462
hex,30,3,113,126,3.246387481689453,0.9,12656,318,90393,0,103367,0.0012189576944285894,0.0010931922180192905,0.0035056387869166913,0.0,1.0,0.9964943612130833,0.02451055958069986,0.0,0.9754894404193002,1.0,0.9969235829616803
hex,30,4,113,126,2.2175188064575195,0.9,12656,318,90393,0,103367,0.0012189576944285894,0.0010931922180192905,0.0035056387869166913,0.0,1.0,0.9964943612130833,0.02451055958069986,0.0,0.9754894404193002,1.0,0.9969235829616803
hex,30,5,113,126,2.784837007522583,0.9,12656,318,90393,0,103367,0.0012189576944285894,0.0010931922180192905,0.0035056387869166913,0.0,1.0,0.9964943612130833,0.02451055958069986,0.0,0.9754894404193002,1.0,0.9969235829616803
hex,40,3,58,65,3.1622884273529053,0.9,12656,10097,80614,0,103367,0.0006288273820464946,0.0005611075101337952,0.1113095434952762,0.0,1.0,0.8886904565047238,0.4437656572759636,0.0,0.5562343427240364,1.0,0.9023189218996391
hex,40,4,58,65,2.180096387863159,0.9,12656,9383,81328,0,103367,0.0006288273820464946,0.0005611075101337952,0.10343839225672741,0.0,1.0,0.8965616077432725,0.42574526974908117,0.0,0.5742547302509189,1.0,0.9092263488347345
hex,40,5,58,65,2.8280391693115234,0.9,12654,341,90370,2,103367,0.0006288273820464946,0.0005611075101337952,0.003759191277794314,0.00015802781289506955,0.9998419721871049,0.9962408087222057,0.02624086186994998,2.213074846191298e-05,0.97375913813005,0.9999778692515381,0.9966817262762777
square,10,3,1426,1426,3.0508229732513428,1.0,12544,306,90405,112,103367,0.01379550533535848,0.01379550533535848,0.0033733505308066276,0.008849557522123894,0.9911504424778761,0.9966266494691933,0.023813229571984437,0.0012373366328976877,0.9761867704280156,0.9987626633671023,0.9959561562200703
square,10,4,1426,1426,4.481101036071777,1.0,12544,306,90405,112,103367,0.01379550533535848,0.01379550533535848,0.0033733505308066276,0.008849557522123894,0.9911504424778761,0.9966266494691933,0.023813229571984437,0.0012373366328976877,0.9761867704280156,0.9987626633671023,0.9959561562200703
square,10,5,1426,1426,2.9149131774902344,1.0,12544,306,90405,112,103367,0.01379550533535848,0.01379550533535848,0.0033733505308066276,0.008849557522123894,0.9911504424778761,0.9966266494691933,0.023813229571984437,0.0012373366328976877,0.9761867704280156,0.9987626633671023,0.9959561562200703
square,20,3,345,345,3.579904556274414,1.0,12656,9823,80888,0,103367,0.003337622258554471,0.003337622258554471,0.10828896164742975,0.0,1.0,0.8917110383525703,0.436985631033409,0.0,0.563014368966591,1.0,0.9049696711716505
square,20,4,345,345,2.2644569873809814,1.0,12656,9570,81141,0,103367,0.003337622258554471,0.003337622258554471,0.1054998842477759,0.0,1.0,0.8945001157522241,0.4305768019436696,0.0,0.5694231980563305,1.0,0.9074172608279238
